81,9483
81,3507
81,2177
82,9282
82,5361
82,1676
82,7207
82,7200
82,7747
82,2770
83,3544
83,3599
83,9740
83,5255
83,990
84,2053
84,6761
84,3921
85,6175
85,7853
85,6816
85,3134
86,6557
86,950
86,1720
86,5031
86,1866
87,5178
87,5046
87,4318
87,4807
87,3953
87,581
87,7296
87,3959
87,8145
87,4268
88,7368
88,407
88,3873
88,6735
88,2824
88,8480
89,956
89,7932
89,5183
89,8784
89,7973
89,2312
89,4896
90,1525
90,6162
90,3258
90,6459
91,9818
91,2334
91,5542
92,6235
92,7315
92,5125
92,5256
92,262
92,5910
93,1769
93,5787
93,156
93,8660
93,4431
93,9518
94,7956
94,5746
94,5109
94,5721
95,540
95,7787
95,5874
95,1025
96,1440
96,1729
96,9694
96,4370
96,1049
96,2489
96,6272
96,6829
97,7354
97,3506
97,8858
98,4674
98,9602
98,8582
98,6479
99,6111
99,2745
99,5096
99,9296
99,6559
99,2944
99,153
99,8934
100,8786
100,1175
100,1347
100,787
100,6407
100,7081
100,7273
100,8415
101,4913
101,6079
101,7943
101,236
101,5327
101,6400
101,1753
102,2613
102,8038
102,8474
102,3245
102,4336
102,4945
102,3387
102,6351
102,7982
103,167
103,913
104,2399
104,1749
104,4243
104,1290
104,5162
105,260
105,7345
105,2610
105,7320
105,5087
105,7482
106,9027
106,9960
106,6964
106,8900
106,5665
106,8855
106,445
106,1048
107,5649
107,5382
107,2399
107,6602
107,5513
108,2228
108,657
108,8681
108,6658
109,8790
109,7791
109,7136
109,3373
109,8992
109,3896
109,3744
110,9480
110,4713
110,6301
110,444
110,9399
111,6187
111,3477
111,7307
111,4152
111,2966
111,1855
112,8580
112,1249
112,8292
112,4744
112,2813
112,2697
112,6177
112,4872
113,3678
113,4651
113,721
113,7137
113,9109
113,8955
113,3762
113,4413
114,1130
114,7697
114,3548
114,807
114,7935
114,4102
114,3487
115,6182
115,3204
115,8787
115,3277
115,3861
115,3624
116,4468
116,8276
116,3680
116,6465
116,8961
116,5132
116,9204
117,2426
117,6496
117,6201
117,6244
117,8848
117,6127
118,7287
118,914
118,8117
118,4110
118,7554
119,3242
119,3072
119,1100
120,6220
120,6150
120,4337
120,8392
121,5743
121,6177
121,2785
121,1222
121,2005
121,7801
121,6932
121,1832
121,9440
121,5719
121,8583
122,5775
122,2395
122,8909
122,6120
122,6831
123,9497
123,2700
123,7943
123,1877
123,2894
124,3858
124,7367
124,658
125,7783
125,9045
125,8435
125,8103
125,3274
125,704
125,2864
125,365
126,2311
126,6493
126,7177
126,8710
127,4317
127,1795
127,857
127,7817
128,7822
128,547
128,1575
128,8683
128,4994
128,7559
129,8153
129,156
129,8647
129,2872
129,4530
129,4810
129,3280
129,323
130,4328
130,6456
130,3960
130,4336
130,2177
131,6740
131,9921
131,2247
131,9612
131,3787
132,6489
132,7208
132,6432
132,3475
132,8889
132,1562
132,7374
133,1585
133,5155
133,4507
133,1301
133,2492
134,7828
134,710
135,1370
135,9542
135,4565
135,9371
136,669
136,4503
136,6789
136,9625
136,9655
136,1207
137,2671
137,3256
137,7062
137,8249
138,584
138,786
138,9148
138,1773
138,979
138,713
138,8821
138,6042
138,5167
138,1548
139,8196
139,5341
139,2713
139,3148
139,317
139,8419
139,8060
139,5870
139,6783
139,2099
139,4703
140,313
140,4708
141,3875
141,1754
141,9144
141,2679
141,7323
142,4262
142,3989
143,583
143,5188
143,4574
143,7419
143,9660
144,8370
144,9556
144,2596
144,9181
145,7518
145,6302
145,4179
145,3159
145,2969
145,8688
145,589
145,2530
145,2655
145,1383
146,350
146,680
146,2962
146,9951
146,5687
146,7195
146,5497
146,1494
146,208
147,8547
147,5129
147,1896
147,7290
148,9424
148,7984
148,6333
148,6541
148,9989
149,4550
149,8829
149,6310
149,6156
149,6969
149,8853
150,5532
150,8404
150,962
150,8016
150,1615
150,6161
150,9920
151,4339
151,8855
151,683
151,9283
152,5821
153,2002
153,2347
153,6962
153,626
154,9714
154,6113
154,7691
154,3205
154,9700
154,9305
154,5798
154,9093
154,4241
155,8668
155,575
155,510
155,5773
155,9211
155,6027
155,4502
155,8481
156,1689
156,6772
156,6136
156,7950
156,3313
156,9909
157,5890
157,580
157,2454
157,5733
157,3907
157,3156
157,316
158,3192
158,8069
158,3694
158,8756
158,5258
158,4126
158,1914
159,5686
159,4680
159,5584
159,6451
160,8972
160,4458
160,4708
160,6872
160,4262
160,4276
160,298
161,3054
161,7237
161,4749
161,5607
161,3181
162,6397
162,3153
162,6075
162,9201
162,6904
162,4959
163,9783
163,9596
163,4508
163,5512
163,3917
164,2857
164,8829
164,2148
165,2628
165,4265
165,7884
165,9494
165,2703
165,3212
165,318
165,6501
165,7753
165,6917
166,3775
166,7826
166,1023
166,8778
166,9807
166,1340
166,8487
167,608
167,2675
167,9092
167,8024
167,7345
168,4287
168,7833
168,1164
168,2281
168,4847
168,5233
168,5248
169,9683
169,6009
169,8520
169,6580
169,4528
169,1311
170,4365
170,671
170,1527
170,6845
171,9805
171,1977
171,9954
171,7462
171,7244
171,2495
172,7351
172,612
172,4004
173,6448
173,7314
173,7549
173,5211
173,6510
173,3903
173,623
173,9831
173,6955
174,6848
174,2249
174,7071
174,2929
174,6893
174,5361
174,5468
174,6364
174,2216
174,6888
175,2015
175,5002
175,8927
175,4319
175,6049
175,9239
175,9918
176,3136
176,6515
176,7084
176,6362
176,1328
176,2061
176,2356
176,5197
177,4725
177,6198
177,7784
177,4516
177,6267
177,715
177,5704
177,7348
178,6842
178,4063
178,4777
178,3659
178,4665
178,6756
178,8500
179,8640
179,6599
179,2830
179,6756
179,7975
179,6291
179,9711
180,5581
180,878
180,2172
180,2443
180,3068
180,6894
180,1091
181,4660
181,8964
181,3003
181,9713
181,4460
181,2222
181,3472
181,8031
181,6849
182,9945
182,8464
182,8625
183,7248
183,795
183,7929
183,4108
183,4448
184,7019
184,2115
184,7700
184,9456
185,7720
185,7424
185,9364
185,7276
185,298
185,5138
185,687
186,1969
186,7618
186,3275
186,2433
186,1289
187,881
187,5880
187,4927
188,6730
188,3858
188,2164
188,1467
188,7408
188,1179
189,1344
189,2417
189,7897
189,6553
189,2567
189,8018
189,8866
189,7778
189,5497
189,1402
189,1919
190,8888
190,2962
191,8541
191,3949
191,7442
192,4160
192,6413
192,1227
192,6245
192,5232
192,6979
193,280
193,6489
193,5090
193,1838
194,6481
194,6522
194,5619
194,2235
194,4128
194,6125
194,8169
195,6653
195,3189
195,3074
195,9126
196,2059
196,473
196,1076
196,2715
196,3739
196,4730
196,684
196,7942
196,7403
196,1826
196,3630
196,6032
197,5567
197,5620
197,7814
197,2489
198,629
198,1611
198,9410
198,8113
198,7449
198,3588
198,2950
198,2142
198,5335
199,3321
199,9093
199,7578
199,3207
199,1982
199,7205
199,2623
199,9852
200,8517
200,2003
200,557
200,9074
200,7431
200,5554
200,2729
200,8069
201,1572
201,7180
201,5868
201,5278
201,8809
201,4753
201,7082
201,8672
202,9361
202,4957
202,2992
202,7165
202,1647
203,6586
203,1867
203,1036
203,1259
203,4329
203,1982
203,4252
204,5226
204,7299
204,8828
204,7000
204,391
205,9749
205,8692
205,1254
205,4899
205,3312
205,5566
206,5573
206,6055
206,3578
206,249
206,2899
206,9700
206,1598
206,7630
207,9420
207,9453
207,4295
207,5717
207,8270
207,342
207,7367
208,6410
208,5212
208,1796
209,7232
209,7709
209,7196
210,2537
210,2781
210,5242
210,6482
211,9526
211,9649
212,6248
212,7222
212,7433
212,2193
213,6349
213,3886
213,7708
213,7737
213,535
213,2676
213,4784
214,8440
214,5864
214,1204
214,5259
214,1011
214,3634
214,6882
215,7851
215,2918
215,8951
215,6097
215,2303
215,4243
215,2504
215,7049
215,4579
216,2747
216,7260
216,4301
217,5780
217,7408
217,7729
217,8145
217,8768
217,7643
218,5772
218,4427
218,2781
218,4633
218,9904
218,9071
219,5267
219,9881
219,1875
219,6732
219,8482
219,4352
220,8654
220,6645
220,5382
220,6301
220,632
220,2011
220,6309
221,7027
221,706
221,5358
221,9804
221,2038
221,4098
222,7381
222,5935
222,6689
222,6426
223,8984
223,8180
223,9475
223,7223
223,1650
223,3147
223,5798
223,256
224,3939
224,3250
224,3652
224,4595
224,3178
224,6632
224,4709
225,5197
225,7837
225,2433
225,9185
225,1855
225,6319
226,646
226,434
226,3057
226,8440
226,9369
227,6585
227,6849
227,3004
227,5645
227,9477
228,4883
228,2448
228,6691
228,3732
228,7317
228,4475
229,3835
229,7967
229,8023
229,2318
229,6212
229,9777
230,7872
230,9833
230,2809
230,1738
230,9184
230,4430
230,7679
230,2423
231,279
231,6839
231,354
231,1220
231,9806
231,8329
231,5187
231,2314
231,8761
232,9962
232,1194
232,9665
233,8420
233,9678
233,8450
233,6060
233,7716
233,3954
233,4506
233,4975
234,3702
234,1000
234,2377
235,3541
235,9860
235,2532
235,6589
235,9372
235,4091
236,6552
236,8842
237,2081
237,9622
237,5677
237,3023
238,4662
238,7592
238,8331
238,8105
239,1342
239,9237
239,882
239,6300
240,9777
240,6982
240,2238
240,3453
240,2999
241,8993
241,8900
241,3425
241,280
241,6143
242,8083
242,2032
242,2577
242,9335
242,3125
242,5326
242,4650
242,7432
242,5342
242,3800
242,8634
242,7654
243,4893
243,7449
243,5657
243,5795
243,2294
243,9700
243,5861
243,7326
243,7481
244,8320
244,9150
244,4417
245,9276
245,3300
245,9624
245,6210
245,3500
246,4230
246,330
246,640
246,5791
247,8401
247,6519
247,7834
247,5310
247,2739
247,1070
247,8299
248,7348
248,9673
248,2856
248,3262
248,8729
249,6594
249,2032
249,8970
249,1944
249,4029
249,9580
249,6959
250,6836
250,9920
250,6208
251,9177
251,4728
251,6141
251,2704
251,8920
252,2782
252,2304
252,557
252,4756
252,3939
252,9497
252,5362
252,9439
252,4850
253,3232
253,5080
253,5675
253,4458
253,3573
253,8225
253,3533
253,6941
254,1209
254,1585
254,3731
254,5188
254,3807
254,1994
255,7848
255,3110
255,8847
256,922
256,8641
257,7205
257,8723
257,3286
257,2707
257,7061
257,9738
257,7591
258,6549
258,7055
258,6205
258,7367
258,1928
258,1003
258,3457
258,785
258,6351
258,4460
259,3999
259,502
259,3945
259,3825
260,926
260,1569
260,1467
260,757
260,5740
260,3538
261,5764
261,5954
261,7681
261,5273
261,440
261,4219
262,9147
262,7954
262,3813
262,3623
262,2627
262,484
262,2613
262,6104
263,2750
263,3304
263,3854
263,3103
263,2500
263,9668
263,2700
264,9078
264,703
264,3736
264,1091
264,2923
265,5911
265,4303
265,7520
265,6384
265,6670
266,5614
266,9883
266,2003
266,8033
266,5301
267,1998
267,2585
267,4404
267,2072
267,592
268,6372
268,9980
268,8126
268,2817
269,1632
269,4522
269,853
269,5486
269,4237
269,7370
269,2722
270,4707
270,2621
270,4301
270,4269
270,9250
270,7819
270,1862
271,1793
271,7874
271,5613
272,1532
272,6537
272,3528
272,4722
272,5883
272,9146
272,3212
272,8810
272,7815
272,4887
272,6941
272,8941
273,8643
273,9683
274,2631
274,6438
274,1601
274,9017
274,8520
274,4638
274,3750
274,2681
274,6271
274,3504
275,5561
275,5992
275,6665
275,858
276,8100
276,3461
276,2021
276,8464
277,7212
277,6611
277,6018
277,9413
277,9454
278,2527
278,8234
278,9154
278,2131
278,3093
278,8554
279,6797
279,9886
279,2331
279,7155
279,5712
280,2841
280,3948
280,7518
280,3970
280,8253
282,7061
282,6815
282,4666
282,2777
283,4936
284,5076
284,8371
284,7923
284,7611
284,307
284,8943
284,3568
284,2150
284,5565
285,470
285,2281
285,2139
285,6709
286,5892
286,6285
286,4278
286,760
286,3948
286,6229
287,4176
287,9090
287,8996
287,5708
287,7509
287,6670
287,1481
288,7131
288,3236
289,3835
289,445
289,1572
289,9178
289,7111
290,6540
290,2937
290,981
290,5492
291,1972
291,8821
291,7646
291,6652
291,6440
291,6194
292,4048
292,5184
292,1250
293,7840
293,3701
293,686
294,9693
294,7278
294,3913
295,8847
295,5283
295,6485
295,7921
295,6942
295,6016
295,8554
296,7068
296,9137
296,3508
296,8215
296,9748
296,880
296,573
297,4489
297,4634
297,3754
297,9528
297,656
297,7371
298,2679
298,7397
298,1419
298,1803
299,7655
299,8615
299,6846
299,2491
299,8093
299,1904
299,7625
299,8032
300,5287
300,1357
301,8623
301,1945
301,2764
301,9816
301,8728
301,3731
301,5977
302,6262
302,1561
302,4082
302,7587
302,3801
303,4648
303,4655
303,2902
303,8351
303,3960
303,8437
303,9743
303,8275
304,3978
304,4315
304,2952
304,7202
304,426
304,8535
304,1888
305,467
305,9790
305,5644
305,7168
305,4210
306,7700
306,4461
306,3559
306,5965
306,1707
306,3958
306,6965
307,6214
307,2184
307,2770
308,8318
308,5934
308,5750
308,3011
308,1479
309,7277
310,713
310,8581
310,377
310,8024
310,755
310,5154
310,4796
311,5788
311,7671
311,5648
311,9845
311,7747
311,7387
311,3753
311,3101
311,3347
312,8175
312,907
312,1689
312,804
312,390
313,6404
313,3628
313,3166
313,1257
313,3120
313,7845
313,7385
313,4543
313,2893
313,7056
313,7314
314,7755
314,8392
314,7373
314,7870
314,8318
314,4270
314,2046
315,8747
315,5467
315,2059
315,3153
316,9732
316,3278
316,8740
316,6683
316,7765
317,4003
317,7461
317,8252
317,8533
317,6162
317,7797
317,3768
317,4914
317,5322
318,8091
318,9440
318,9149
318,5456
318,6560
318,5705
318,4091
318,6202
318,5379
318,6613
319,2315
319,6564
319,9523
319,1743
320,8920
320,8786
320,4786
321,8645
321,7009
321,4586
321,9907
321,3910
321,7595
321,6760
322,4162
322,8838
322,9860
322,3966
323,4418
323,3617
323,5318
323,5585
323,3752
323,6804
323,6945
323,4949
324,1581
324,6868
324,6610
324,7976
325,5007
325,1872
325,7908
325,4645
326,9745
326,7279
326,5546
326,7985
326,9546
326,1983
326,9075
327,5556
327,1592
327,9395
327,1937
327,3345
327,2190
328,917
328,3964
328,2882
328,2684
328,3454
328,4923
329,1243
329,6476
329,7044
330,4694
330,6263
330,2374
330,5915
330,5131
331,2311
331,4405
331,4606
331,4408
331,3107
331,1157
331,5881
332,1002
332,3179
332,5560
332,6017
332,6847
332,8756
332,3284
332,1781
332,5101
333,389
333,2323
333,4591
333,2768
333,3063
334,3156
334,1929
334,3530
334,8295
334,5903
334,4252
334,9080
335,2595
335,1669
335,5570
335,2004
336,7750
336,6083
336,2902
336,2452
336,3159
336,9673
336,5887
336,1637
336,4209
336,6906
336,4095
337,3150
337,1669
337,8083
337,7172
337,4141
337,2139
337,9574
337,5532
337,2952
338,3032
338,824
338,6042
338,6275
338,9258
339,8069
339,2172
339,4656
339,1612
339,8607
339,9479
339,9985
339,4918
339,1283
339,9383
340,818
340,6789
340,8848
340,6484
340,2562
340,4594
341,8685
341,9408
341,4947
341,6785
341,9364
341,8785
341,4828
342,7048
342,1287
342,1247
342,5124
343,7905
343,9621
343,8856
343,6111
344,748
344,3371
344,6561
344,7775
344,6155
344,1476
345,6434
345,2845
345,1688
345,6842
345,8955
345,4582
345,8397
345,3806
345,467
345,3324
345,4411
346,5022
346,5910
346,8460
346,5717
347,8306
347,6660
347,5639
347,497
348,2224
348,6238
348,7335
348,8089
348,9549
349,8477
349,1822
349,3844
349,3581
349,3643
349,7530
350,1131
350,5051
350,6959
350,6124
350,618
351,3154
351,6486
351,1796
351,4557
351,814
351,3400
351,6342
352,2973
352,3291
352,4718
352,5633
352,757
353,2442
353,9960
353,1126
353,5914
354,8610
354,1622
354,7715
354,1132
355,1004
355,7998
355,561
355,4818
355,3664
355,6752
355,752
355,7478
355,1874
355,5276
356,5722
356,4589
356,9075
356,8859
357,718
357,5419
357,8207
357,4743
357,6826
357,5498
357,6815
357,4438
358,2035
358,4293
358,4842
358,8181
358,8204
359,3581
359,1358
359,7428
359,2209
359,7005
360,1068
360,7333
360,9760
360,4851
361,9227
361,2706
361,6471
362,893
362,4483
362,8369
362,7535
362,5306
362,3710
362,5305
363,520
363,2775
363,3854
363,7261
363,7384
364,474
364,7886
364,7822
364,7098
364,9956
364,368
365,739
365,384
365,8596
365,9657
365,1628
365,7680
365,3311
365,3496
366,7166
366,8410
367,9487
367,3220
367,3026
367,1981
367,7677
367,6022
368,6783
368,6613
368,4204
368,4115
368,1484
368,9235
368,6478
368,3783
368,7717
368,2266
369,1903
369,1700
369,5535
369,1180
369,9534
370,7883
370,9311
370,8737
370,7614
370,5567
371,6491
371,2619
371,1211
371,4123
372,2081
372,3388
372,3810
372,3822
372,4583
372,3165
372,8458
373,8140
373,9016
373,9371
373,8308
373,9026
374,1717
374,4501
374,9669
375,6753
375,7144
375,934
375,2800
375,9637
376,6690
376,8313
377,7012
377,8672
377,9746
377,9623
377,4155
377,2580
378,1481
378,3829
379,513
379,4189
379,3814
379,8154
379,9723
380,5150
380,7326
380,7024
380,3416
380,6872
380,1405
380,4951
381,6064
381,8395
381,9463
381,1237
381,8765
381,6763
381,1663
382,9070
382,4356
382,3478
382,4131
382,2895
382,9789
382,6799
383,7408
383,8728
383,7264
383,1488
383,9010
383,3850
384,9601
384,2700
384,3480
384,5484
384,8940
384,778
384,7732
384,7635
385,5386
385,9562
385,3910
386,1111
387,9579
387,4079
387,810
388,2574
388,1625
388,3799
388,4803
388,7513
389,1308
389,4005
389,772
389,1107
389,4185
389,7086
389,523
390,5902
390,6903
390,8280
390,6492
390,8129
390,1054
390,1098
390,8617
390,9928
391,3866
391,8602
391,8244
391,8983
391,4095
391,6232
391,6668
391,9782
392,5020
392,882
392,7914
392,2058
392,8623
392,8899
392,3826
393,1860
393,9042
393,9340
393,8365
393,9905
393,9533
393,3011
394,7075
394,2226
394,2831
394,8643
394,7917
395,5320
395,7749
395,4675
395,1475
395,6603
395,3469
395,1982
395,3824
395,7080
396,8014
396,5917
396,6433
396,6126
396,6739
396,547
396,3215
396,7002
396,9009
396,3289
397,7775
397,3380
397,6663
398,9182
398,4482
398,2625
398,2101
398,4194
398,7506
398,1516
399,2415
399,2459
399,999
399,4460
399,4448
399,7689
400,6942
400,9336
400,4320
400,7495
400,7462
400,7933
400,1899
401,3766
401,2314
401,1096
401,8316
401,3063
401,9787
402,9054
402,841
402,1948
402,5160
402,9985
402,2764
402,2110
402,417
403,9038
403,7038
404,9369
404,6541
404,5295
404,2397
404,3522
405,5521
405,5672
405,2752
405,6887
406,7563
406,7211
406,8457
406,4317
406,9402
406,7210
406,5526
407,410
407,4991
407,2927
407,5439
408,8538
408,2706
408,1137
408,955
408,9811
409,709
409,3961
409,2034
409,7169
409,6128
410,7615
410,8798
410,7785
410,7789
410,9304
410,3725
411,1765
411,1920
411,3094
411,1684
411,2797
411,4924
412,6858
412,5969
412,7493
412,1703
413,4130
413,2545
413,4764
413,4947
413,724
414,7818
414,1237
415,8735
415,5057
415,3786
415,8456
416,2645
416,3323
416,9435
416,1985
417,1837
417,3030
417,6534
417,6452
417,6714
417,1089
418,7339
418,3984
418,5942
418,9605
418,7471
418,2571
419,3585
419,4411
419,9141
419,1208
419,5119
419,9801
420,1808
420,9302
420,4531
420,8722
420,4623
421,9601
421,7248
421,1381
421,4820
421,1403
421,4910
421,8788
422,5484
422,725
422,4673
422,7847
422,3807
422,9868
422,6190
423,1300
423,8145
424,3374
424,8714
424,9629
424,9452
424,4865
425,3596
426,4409
426,500
426,1197
426,5763
426,7234
426,6246
426,6025
427,4402
427,3766
427,4577
427,6457
427,977
427,4525
427,6020
427,2400
427,5398
427,6932
428,6467
428,6061
428,608
428,4471
428,3563
428,9482
428,4214
428,1974
428,4987
429,6326
429,2085
429,4587
429,677
429,8584
429,2049
429,9754
430,7847
430,2198
430,2987
430,1862
430,1831
430,1254
430,7545
430,7804
430,2947
431,7622
431,837
431,4549
431,9556
432,5771
432,2635
432,3731
433,7636
433,6022
433,9184
433,2083
433,7697
434,8008
434,6134
434,7306
434,8602
434,5140
434,1764
434,8295
435,7103
435,6684
435,4512
436,4280
436,9677
436,4425
436,4492
436,1786
436,5935
436,5035
436,9871
437,2255
437,1073
437,9453
437,5033
437,4323
437,4537
437,2736
438,9611
438,5582
438,929
439,6252
439,1497
439,8754
439,9301
439,2630
439,3850
439,8029
440,948
440,6858
440,6957
440,5382
440,5615
440,2252
441,6705
441,5819
441,9568
441,6573
441,4149
442,4842
442,5953
442,4732
442,4967
442,917
442,8210
442,5022
442,5623
443,3062
443,700
443,2994
443,3009
443,8710
443,9061
443,1740
443,5481
444,1799
444,4091
444,4633
444,4817
444,7597
444,5484
445,6477
445,6830
445,2674
445,9804
445,6182
446,3277
446,740
446,5902
446,2732
446,9337
446,5377
447,7949
447,4797
447,6064
447,2121
447,8320
447,734
447,3355
448,2442
448,7599
448,7589
448,6145
448,1553
448,5074
448,2022
449,3988
449,7720
449,4486
449,6760
450,3514
450,2807
450,9104
450,2983
450,5395
450,2735
450,2031
451,3465
451,4989
451,2481
451,4257
451,1947
451,9197
451,2212
452,5367
452,3933
452,5292
452,8654
452,6418
453,8827
454,1211
454,7108
454,2954
454,1122
454,1611
454,3424
454,3093
455,534
455,1895
455,7111
455,3748
455,4471
456,1024
456,3903
456,8153
456,2223
456,6914
456,9635
456,7962
456,1535
456,2207
456,8294
456,5875
457,679
457,9824
457,8307
457,8800
457,5957
458,1578
458,3804
458,2049
458,1158
458,7076
458,4552
459,3452
459,2089
459,8449
459,7668
460,2382
460,9370
460,1778
460,1103
461,1115
461,6753
461,8341
461,3533
461,3280
461,1404
462,6528
462,1130
462,5821
462,7953
462,843
462,3336
463,1789
463,6207
463,7625
463,1251
463,714
463,6163
463,8128
464,4092
464,3186
464,6010
464,3151
464,5593
464,3397
464,3958
464,5274
465,5715
465,6679
465,7297
465,5325
465,8821
465,5503
465,3769
466,4224
466,5556
466,2312
466,7256
466,9272
466,6101
467,1184
467,7460
467,6435
467,2138
468,8851
468,6215
468,2364
468,7221
469,5969
469,1557
469,9085
469,1229
469,2703
469,2368
469,4968
469,754
470,3768
470,5170
470,3764
470,3232
470,4187
471,9933
471,3898
471,5802
471,6895
471,1712
471,9124
471,1573
471,3003
472,6402
472,2283
472,5972
472,1230
472,2558
473,3060
473,8208
473,5285
474,3698
474,7804
474,9879
474,5748
475,9246
475,3263
475,4998
475,4669
475,5892
475,2189
475,9817
476,3072
476,2447
476,9163
476,9923
476,9148
477,3655
477,4514
477,9934
477,7609
477,6695
477,5855
477,5323
477,4272
477,1827
478,7229
478,640
478,8160
478,8018
479,2293
479,5076
479,5158
479,8326
479,5808
479,7985
481,9041
481,1802
481,2055
481,5626
482,8054
482,1894
482,8175
482,8083
482,514
483,8479
483,4902
483,8190
484,9329
484,9314
484,803
484,8693
484,9075
484,7909
484,1224
484,7516
484,6315
484,7634
485,9648
485,7647
485,8771
485,4935
485,6958
485,5798
485,1763
485,8951
486,4824
486,4229
486,5951
486,933
486,6378
486,8576
486,5131
487,6264
487,3129
487,6720
487,6927
487,1033
487,4526
487,5010
488,9845
488,5219
488,597
488,1924
488,3363
488,4681
488,3673
488,9350
