source_node,destination_node,jaccard_coef,adamic_adar,preferential_attachment,clustering_coef,class
223,255,0.046511627906976744,1.717602618631457,126,0.08439798683701122,1
285,1567,0.12994350282485875,6.591400371229703,9856,0.008775008775008775,1
726,1566,0.14285714285714285,1.8863124443149564,540,0.03933588761174968,1
498,524,0.0,0.0,4,0.0,0
207,394,0.0,0.0,208,0.01420940170940171,1
1261,1376,0.013513513513513514,0.48089834696298783,350,0.013788819875776398,1
152,637,0.0,0.0,10,0.0,0
32,46,0.0,0.0,4,0.0,0
416,586,0.18518518518518517,1.204200952314244,252,0.08590102707749767,1
731,792,0.0,0.0,32,0.11666666666666667,0
635,1242,0.20833333333333334,1.3446880030845876,180,0.06710526315789474,1
503,519,0.0,0.0,3,0.0,0
526,689,0.0,0.0,9,0.0,0
3,661,0.0,0.0,38,0.0,0
180,592,0.0,0.0,21,0.0,0
85,1204,0.09523809523809523,0.5323547086038369,120,0.04081632653061224,1
558,600,0.0,0.0,13,0.0,0
53,285,0.14130434782608695,3.4058822979352272,1496,0.04278074866310161,1
228,558,0.0,0.0,2,0.0,0
125,402,0.0,0.0,5,0.0,0
118,582,0.0,0.0,5,0.0,0
316,526,0.0,0.0,4,0.0,0
576,592,0.0,0.0,21,0.0,0
99,276,0.0,0.0,4,0.0,0
393,1566,0.041666666666666664,0.2969742043733701,126,0.042328042328042326,1
73,349,0.0,0.0,12,0.13333333333333333,0
80,513,0.0,0.0,24,0.08888888888888888,0
153,588,0.0,0.0,82,0.1329268292682927,0
176,238,0.0,0.0,1,0.0,0
1304,1320,0.0410958904109589,0.7785972839147739,715,0.028636363636363637,1
20,131,0.0,0.0,2,0.0,0
1519,1520,0.1111111111111111,4.071549093715264,2544,0.015607380496633984,1
384,529,0.0,0.0,9,0.4444444444444444,0
82,1567,0.01694915254237288,0.47732132362477137,896,0.012927468284611141,1
170,1160,0.05504587155963303,1.6026863837348198,1900,0.02263216832675193,1
555,586,0.06896551724137931,1.6438494987218646,1350,0.027924394983218512,1
223,1457,0.017857142857142856,0.23233849357411737,630,0.025319396051103366,1
170,477,0.05,0.5213839188078665,440,0.03390293916609707,1
90,1285,0.12162162162162163,2.560084689783408,1512,0.028210678210678214,1
242,885,0.0,0.0,45,0.0,0
640,658,0.041666666666666664,0.42207067153994493,141,0.08603145235892692,1
341,342,0.0,0.0,5,0.0,0
1331,1416,0.058823529411764705,0.20121480219092233,65,0.24230769230769228,1
224,663,0.0,0.0,1,0.0,0
111,913,0.0,0.0,1,0.0,0
909,1304,0.038461538461538464,0.918256404170499,1040,0.03028846153846154,1
583,754,0.0,0.0,8,0.3333333333333333,0
363,388,0.0,0.0,40,0.0,0
30,1457,0.05952380952380952,1.5362541993974843,1110,0.029840799703813405,1
451,790,0.0,0.0,42,0.16666666666666666,0
264,406,0.1111111111111111,1.1575771735768887,96,0.029220779220779217,1
102,265,0.08823529411764706,1.5307728861959946,342,0.03439972480220158,1
25,1430,0.07142857142857142,0.7493706495957602,464,0.04404761904761905,1
84,517,0.0,0.0,12,0.0,0
191,302,0.0,0.0,27,0.2777777777777778,0
737,835,0.0,0.0,9,0.0,0
680,731,0.0,0.0,128,0.029166666666666667,0
163,712,0.0,0.0,4,0.0,0
176,813,0.0,0.0,1,0.0,0
517,588,0.0,0.0,24,0.16666666666666666,0
203,723,0.0,0.0,12,0.4666666666666667,0
400,1550,0.13157894736842105,1.2525837700464495,432,0.04807692307692307,1
1328,1464,0.08955223880597014,1.6509511555085283,1200,0.03235815602836879,1
1375,1423,0.15976331360946747,8.271549074333514,7488,0.01195949810203204,1
403,569,0.0,0.0,44,0.04848484848484848,1
199,1423,0.0196078431372549,1.0567721286915857,1728,0.009443208306844671,1
127,785,0.0,0.0,1,0.0,0
1307,1436,0.06329113924050633,1.2816753008230686,1683,0.018055555555555557,1
38,1375,0.07017543859649122,1.2569345931499816,468,0.07195827048768226,1
1465,1515,0.11578947368421053,3.5543046323226806,2745,0.020395760887564167,1
180,194,0.0,0.0,9,0.0,0
12,884,0.0,0.0,1,0.0,0
304,389,0.0,0.0,4,0.0,0
118,470,0.0,0.0,15,0.0,0
338,363,0.0,0.0,50,0.0,0
431,1358,0.15384615384615385,1.5065113918674573,506,0.07850384134969114,1
264,635,0.0,0.0,160,0.03045112781954887,0
271,1063,0.0,0.0,114,0.0,1
203,677,0.0,0.0,10,0.1,0
575,685,0.0,0.0,12,0.05555555555555555,0
100,1460,0.0,0.0,60,0.023809523809523808,1
63,1528,0.06756756756756757,1.3638132158843186,1548,0.0190265253388177,1
924,933,0.3333333333333333,2.519149588761994,60,0.16592592592592592,1
65,393,0.0,0.0,21,0.19047619047619047,0
165,306,0.0,0.0,7,0.0,0
249,588,0.3333333333333333,1.4426950408889634,4,1.0,1
18,862,0.0,0.0,2,0.0,0
890,1567,0.0,0.0,224,0.0,1
345,601,0.0,0.0,4,0.0,0
1363,1495,0.0641025641025641,2.667226125970625,2793,0.019945493217714865,1
87,666,0.07142857142857142,0.2181040551873126,44,0.02727272727272727,1
393,676,0.0,0.0,56,0.03401360544217687,0
34,1246,0.0,0.0,81,0.0,1
479,529,0.021739130434782608,0.318928988903801,132,0.026779422128259334,1
64,451,0.0,0.0,42,0.0,0
1457,1468,0.14285714285714285,1.0429680491783084,135,0.06666666666666667,1
65,457,0.0,0.0,6,0.0,0
351,1309,0.0,0.0,288,0.03763440860215053,1
1304,1375,0.11428571428571428,3.2373826024278007,3380,0.020923250957187608,1
287,1407,0.043478260869565216,0.20121480219092233,143,0.038461538461538464,1
313,477,0.0,0.0,22,0.0,1
18,284,0.0,0.0,12,0.0,0
259,279,0.0,0.0,2,0.0,0
635,1498,0.09090909090909091,1.2601498721505746,560,0.03007518796992481,1
34,123,0.0,0.0,3,0.0,0
265,1553,0.08823529411764706,0.878851426376486,342,0.030959752321981424,1
107,1508,0.05263157894736842,0.2452460618098304,64,0.0611111111111111,1
466,894,0.0,0.0,52,0.24307692307692308,0
339,388,0.0,0.0,32,0.10714285714285715,1
131,367,0.0,0.0,2,0.0,0
331,609,0.0,0.0,2,0.0,0
796,828,0.0,0.0,21,0.0,0
1248,1275,0.1111111111111111,0.45471820835995624,100,0.16296296296296295,1
172,265,0.0,0.0,19,0.0,0
545,546,0.027777777777777776,0.22334705684109696,70,0.12773109243697478,1
575,772,0.0,0.0,52,0.03632478632478632,0
289,617,0.0,0.0,30,0.15555555555555556,0
130,520,0.0,0.0,9,0.0,0
376,1541,0.010638297872340425,0.2181040551873126,364,0.014367114367114367,1
112,712,0.0,0.0,40,0.04074074074074074,0
68,234,0.06060606060606061,0.6493893318034727,276,0.02766798418972332,1
201,382,0.0,0.0,12,0.0,0
1363,1524,0.019867549668874173,0.855452444886474,1029,0.028422327835243684,1
120,453,0.0,0.0,15,0.03333333333333333,0
387,909,0.0,0.0,32,0.0,0
789,1363,0.032679738562091505,1.2731730287676761,1617,0.017053396701146212,1
166,707,0.0,0.0,4,0.0,0
733,1397,0.015151515151515152,0.3396232718951086,472,0.005427068548050429,1
378,561,0.0,0.0,10,0.0,0
324,1568,0.04,0.45511961331341866,153,0.014093137254901961,1
406,519,0.0,0.0,36,0.0909090909090909,0
404,596,0.0,0.0,60,0.049999999999999996,0
204,622,0.0,0.0,104,0.036630036630036625,0
254,523,0.0,0.0,16,0.2857142857142857,0
330,1397,0.0273972602739726,0.5965724430799839,944,0.007597895967270602,1
361,644,0.0,0.0,3,0.0,0
555,1067,0.021739130434782608,0.471662110842076,1425,0.016816816816816814,1
183,731,0.0,0.0,16,0.0,0
308,342,0.0,0.0,2,0.0,0
193,493,0.0,0.0,6,0.0,0
31,830,0.0,0.0,7,0.0,0
55,1446,0.15942028985507245,2.8448694994744272,1519,0.04974398361495135,1
555,1321,0.04878048780487805,1.0040911041814486,825,0.03734643734643734,1
119,198,0.07142857142857142,0.40242960438184466,56,0.02040816326530612,1
1253,1446,0.16417910447761194,3.704811238370968,1421,0.0195578231292517,1
338,1298,0.0,0.0,50,0.0,1
723,796,0.0,0.0,18,0.0,0
1363,1567,0.23333333333333334,15.58744974062201,16464,0.006172802859970877,1
183,717,0.0,0.0,9,0.0,0
502,1515,0.07246376811594203,1.468852082713131,793,0.029781420765027322,1
166,577,0.0,0.0,1,0.0,0
177,232,0.0,0.0,3,0.0,0
39,685,0.0,0.0,6,0.0,0
106,114,0.0196078431372549,0.40242960438184466,352,0.033298097251585626,1
1292,1437,0.08,0.9308523551772683,608,0.047463252726410624,1
242,526,0.0,0.0,15,0.0,0
265,1517,0.046875,1.1176752337118934,912,0.01866368047779022,1
153,371,0.0,0.0,41,0.0,1
224,225,0.0,0.0,5,0.0,1
1501,1572,0.05970149253731343,0.9434477945950062,918,0.05649073046409339,1
575,610,0.0,0.0,16,0.08333333333333333,0
1160,1451,0.16546762589928057,6.37069005782864,6365,0.01134508664050206,1
61,362,0.0,0.0,2,0.0,0
600,724,0.0,0.0,91,0.10989010989010989,0
709,760,0.0,0.0,6,0.0,0
1512,1527,0.07407407407407407,0.9930471134265488,841,0.04875755296173166,1
518,663,0.0,0.0,1,0.0,0
15,248,0.0,0.0,3,0.0,0
404,555,0.011627906976744186,0.269282508064391,900,0.013693693693693693,1
382,865,0.0,0.0,12,0.0,0
756,789,0.0,0.0,22,0.0,1
543,1544,0.07142857142857142,0.40242960438184466,50,0.044444444444444446,1
131,368,0.0,0.0,2,0.0,0
34,792,0.0,0.0,6,0.0,0
102,677,0.0,0.0,90,0.0196078431372549,0
1279,1497,0.06666666666666667,0.7335885348013562,567,0.051933251933251934,1
788,865,0.0,0.0,6,0.0,0
494,720,0.0,0.0,8,0.3333333333333333,0
401,479,0.0,0.0,44,0.0,1
463,585,0.0,0.0,11,0.0,0
623,637,0.0,0.0,5,0.0,0
740,829,0.2,0.32351545314867247,8,0.5,1
136,348,0.0,0.0,15,0.0,0
1262,1567,0.057971014492753624,2.771042916034359,3808,0.009291185761773997,1
721,962,0.06666666666666667,0.2181040551873126,64,0.017857142857142856,1
341,1063,0.0,0.0,285,0.0,1
265,1359,0.04,0.7272264699495868,1121,0.027582105468229312,1
193,1160,0.0,0.0,95,0.0,1
177,589,0.0,0.0,1,0.0,0
1486,1493,0.04938271604938271,1.0925668449664736,616,0.04887218045112782,1
204,592,0.0,0.0,56,0.054421768707482984,0
508,795,0.0,0.0,10,0.0,0
1343,1363,0.07333333333333333,3.737626084047438,2058,0.03185799383730611,1
1261,1572,0.07407407407407407,1.3550626669574863,1190,0.04663865546218488,1
711,786,0.05263157894736842,0.6269285286909516,399,0.04928989139515455,1
198,402,0.0,0.0,35,0.0761904761904762,0
228,437,0.0,0.0,2,0.0,0
475,517,0.05263157894736842,0.25562221863533147,96,0.053571428571428575,1
523,1271,0.15,0.7721818754070239,120,0.06530612244897958,1
416,555,0.07228915662650602,1.7637968062898652,1050,0.020766260766260765,1
154,740,0.0,0.0,8,0.5,0
443,1557,0.02564102564102564,0.3396232718951086,175,0.053445378151260506,1
714,1498,0.07692307692307693,1.78156561255165,1568,0.017041159898302755,1
677,909,0.0,0.0,80,0.025,1
1285,1520,0.15714285714285714,6.195085800047595,5936,0.016083709641661125,1
347,570,0.0,0.0,1,0.0,0
21,874,0.0,0.0,7,0.0,0
41,622,0.0,0.0,286,0.012210012210012208,0
466,522,0.0,0.0,16,0.10714285714285714,0
478,889,0.0,0.0,176,0.00510204081632653,0
1301,1377,0.041666666666666664,0.7461688137008242,650,0.027564102564102563,1
1307,1361,0.016129032258064516,0.2119318086698044,612,0.010505050505050505,1
90,266,0.0,0.0,54,0.0,0
3,1270,0.0,0.0,627,0.03286150983519404,1
1373,1487,0.0,0.0,15,0.0,1
170,217,0.0,0.0,60,0.16842105263157894,0
1160,1261,0.13013698630136986,5.120583536483417,6650,0.012352806159710098,1
53,545,0.08333333333333333,0.9470116790104375,595,0.045081562036579335,1
542,755,0.0,0.0,6,0.0,0
90,370,0.0,0.0,54,0.0,0
896,915,0.0,0.0,14,0.0,0
111,392,0.0,0.0,1,0.0,0
359,554,0.0,0.0,28,0.0,1
384,626,0.0,0.0,120,0.060683760683760676,0
1242,1363,0.04,1.8475415058599047,1323,0.040264964433261885,1
221,790,0.0,0.0,2,0.0,0
1291,1304,0.05263157894736842,1.226597121546909,975,0.03230769230769231,1
1261,1451,0.12295081967213115,3.7245647311925034,4690,0.01746209663146717,1
118,351,0.0,0.0,45,0.0,0
1446,1502,0.11666666666666667,3.2085972855987923,882,0.03497510115157174,1
59,254,0.0,0.0,4,0.0,0
86,579,0.0,0.0,4,0.0,0
341,701,0.0,0.0,5,0.0,0
249,489,0.0,0.0,2,0.0,0
912,1567,0.0,0.0,224,0.0,1
535,1501,0.017543859649122806,0.2710850306818168,216,0.08350803633822501,1
115,830,0.0,0.0,38,0.0,0
760,885,0.0,0.0,18,0.0,0
6,383,0.0,0.0,6,0.0,0
323,531,0.07692307692307693,0.2473379469500514,48,0.02857142857142857,1
53,421,0.0,0.0,34,0.35294117647058826,0
45,644,0.0,0.0,3,0.0,0
294,324,0.0,0.0,17,0.0,0
209,644,0.0,0.0,27,0.06481481481481481,0
1067,1553,0.05714285714285714,0.4778343573595841,342,0.03611971104231166,1
555,1285,0.1391304347826087,4.596146158091451,4200,0.015952263952263953,1
289,873,0.0,0.0,9,0.0,0
59,1517,0.0,0.0,96,0.0,1
196,552,0.0,0.0,13,0.0,0
503,719,0.0,0.0,5,0.0,0
254,355,0.0,0.0,2,0.0,0
714,1301,0.04310344827586207,1.4498895659362514,3640,0.008322927072927073,1
539,724,0.07142857142857142,0.45511961331341866,56,0.20408163265306123,1
554,715,0.0,0.0,14,0.2857142857142857,0
112,539,0.0,0.0,80,0.0873015873015873,0
1247,1493,0.024390243902439025,0.4327219237900314,539,0.045112781954887216,1
601,874,0.0,0.0,7,0.0,0
285,1371,0.03125,0.7906275452358759,968,0.030853994490358125,1
497,501,0.0,0.0,30,0.0,1
539,592,0.0,0.0,56,0.06802721088435373,0
327,736,0.0,0.0,3,0.0,0
106,1319,0.13636363636363635,2.4295561921930333,1364,0.038764236513673875,1
236,469,0.0,0.0,6,0.0,0
111,457,0.0,0.0,2,0.0,0
1248,1277,0.0,0.0,80,0.13968253968253966,1
561,862,0.0,0.0,1,0.0,0
937,1460,0.11764705882352941,0.8894140952166705,60,0.11904761904761904,1
578,855,0.0,0.0,2,0.0,0
1248,1363,0.04666666666666667,2.0434742378577657,1470,0.04168608082502407,1
1238,1387,0.0,0.0,19,0.0,1
1255,1358,0.02631578947368421,0.24842549839846914,368,0.02450592885375494,1
3,31,0.0,0.0,133,0.03842940685045948,0
81,485,0.0,0.0,2,0.0,0
90,657,0.0,0.0,297,0.018492618492618493,1
62,1517,0.029411764705882353,0.6812817771789018,1056,0.010131712259371834,1
57,67,0.0,0.0,20,0.0,1
69,1304,0.0,0.0,130,0.0,1
114,564,0.0,0.0,64,0.022959183673469385,0
14,287,0.0,0.0,26,0.19230769230769232,0
252,501,0.0,0.0,90,0.024521072796934863,0
617,1285,0.1,1.3446113019482435,560,0.0906060606060606,1
1388,1423,0.013513513513513514,0.9609036361915002,864,0.013850038850038852,1
511,873,0.0,0.0,6,0.0,0
632,1285,0.06172839506172839,1.2385753726756448,1680,0.0325824749962681,1
545,1464,0.0375,0.7039391638772953,1680,0.01653257047499851,1
459,653,0.0,0.0,9,0.0,0
287,288,0.0,0.0,117,0.010683760683760684,1
1363,1487,0.0,0.0,441,0.0,1
99,838,0.02,0.5974271793374852,392,0.02072375341889333,1
658,869,0.08955223880597014,1.6129227666747534,1222,0.011382622927488794,1
1273,1520,0.05309734513274336,1.6745982541651585,1378,0.022302854378326076,1
482,1375,0.01818181818181818,0.25562221863533147,208,0.1151332327802916,1
63,850,0.02127659574468085,0.28599966750267436,215,0.0363233665559247,1
414,501,0.0,0.0,60,0.0735632183908046,0
322,1375,0.09230769230769231,1.412899203009017,988,0.027268397237437483,1
1,170,0.0,0.0,20,0.0,0
160,555,0.0,0.0,75,0.0,1
1320,1363,0.05333333333333334,3.5384523160326378,1617,0.020154014283172796,1
130,654,0.0,0.0,1,0.0,0
63,529,0.0,0.0,129,0.12107788851974899,0
1423,1430,0.03896103896103896,2.241848786069444,2304,0.016735463610463613,1
511,528,0.0,0.0,4,1.0,0
527,578,0.0,0.0,2,0.0,0
69,1517,0.0,0.0,96,0.0,1
1527,1567,0.1015625,3.2760528271801745,3248,0.025141696939726496,1
731,1204,0.14814814814814814,1.2074427788114945,240,0.022222222222222223,1
1359,1542,0.14606741573033707,3.3650292792944145,2537,0.03743285742116835,1
1290,1343,0.07894736842105263,0.7772676673674342,378,0.09367270905732444,1
1085,1567,0.0,0.0,112,0.0,1
1301,1315,0.039473684210526314,0.7400411744633457,910,0.022717666948436178,1
351,404,0.05,0.48089834696298783,108,0.037037037037037035,1
521,683,0.04,0.24842549839846914,69,0.08432147562582344,1
196,789,0.0,0.0,11,0.0,0
498,677,0.0,0.0,20,0.03333333333333333,0
82,368,0.0,0.0,8,0.0,0
320,392,0.0,0.0,1,0.0,0
405,671,0.0,0.0,30,0.0,0
220,524,0.0,0.0,7,0.0,0
320,707,0.0,0.0,4,0.0,0
378,1375,0.06896551724137931,0.8513595545559985,520,0.08826881179822356,1
339,671,0.0,0.0,12,0.0,0
200,309,0.0,0.0,3,0.0,0
869,1517,0.04225352112676056,0.8122095422851379,1248,0.014075286415711949,1
226,850,0.0,0.0,20,0.1,0
21,535,0.0,0.0,4,0.0,0
71,764,0.0,0.0,40,0.02962962962962963,0
30,1520,0.16883116883116883,7.827292932186068,7844,0.012359935906071859,1
109,284,0.0,0.0,18,0.0,0
156,787,0.0,0.0,28,0.047619047619047616,0
43,1291,0.1111111111111111,0.7814576833923441,75,0.13333333333333333,1
182,313,0.0,0.0,1,0.0,0
238,740,0.0,0.0,4,0.0,0
554,838,0.029411764705882353,0.8416766920446245,686,0.011842144810796188,1
340,1495,0.047619047619047616,0.20121480219092233,57,0.15594541910331383,1
685,1050,0.0,0.0,84,0.023809523809523808,1
153,658,0.047619047619047616,0.9281468664023174,1927,0.011435888179418336,1
501,524,0.0,0.0,30,0.0,0
259,367,0.0,0.0,1,0.0,0
1402,1506,0.05,0.2452460618098304,108,0.07407407407407408,1
1393,1517,0.10526315789473684,1.4762230407489927,720,0.05369807497467072,1
729,798,0.0,0.0,12,0.0,0
1279,1282,0.045454545454545456,0.3898712452512801,42,0.2761904761904762,1
591,825,0.0,0.0,2,0.0,0
1465,1468,0.125,2.2578161557456737,405,0.038047138047138045,1
607,786,0.0,0.0,63,0.1873015873015873,0
1363,1426,0.15,6.970630262365097,5439,0.016515676985344303,1
575,709,0.0,0.0,4,0.0,0
1247,1363,0.04054054054054054,2.3296690607383312,1029,0.03654299293102759,1
1321,1375,0.06779661016949153,1.0537375850208586,572,0.07849993144110791,1
894,1249,0.14285714285714285,1.371644491054306,364,0.0801352493660186,1
113,689,0.0,0.0,126,0.028998778998779,0
236,858,0.0,0.0,6,0.0,0
632,1477,0.1875,2.80654931487596,810,0.03203327111373089,1
340,609,0.0,0.0,6,0.0,0
106,316,0.0,0.0,176,0.051797040169133196,0
1301,1436,0.06521739130434782,2.001935351651716,2145,0.010767227564102564,1
382,501,0.0,0.0,360,0.008916753744339952,0
3,1160,0.05555555555555555,1.9766689867343739,1805,0.012049534062854035,1
1246,1363,0.12258064516129032,6.012746948869598,3969,0.02016284795149766,1
623,689,0.0,0.0,9,0.0,0
527,640,0.0,0.0,6,1.0,0
1444,1567,0.09375,2.8982351753759725,3136,0.02049243120671692,1
409,914,0.0,0.0,6,0.0,0
1550,1558,0.1,0.8646377019585947,162,0.09971509971509972,1
711,1262,0.10416666666666667,1.7402313160946392,646,0.022516183506895583,1
36,167,0.0,0.0,3,0.0,0
970,995,0.0,0.0,4,0.0,1
339,739,0.04878048780487805,0.5970272368772638,156,0.03553756185335133,1
160,551,0.0,0.0,1,0.0,0
476,508,0.25,0.9901653160660926,50,0.1,1
454,689,0.0,0.0,9,0.0,0
413,689,0.0,0.0,18,0.0,0
90,1527,0.14285714285714285,1.723606747857664,783,0.050461033219653915,1
1308,1423,0.02666666666666667,1.1032838514453558,1440,0.023083398083398085,1
433,477,0.09090909090909091,2.0315947508809327,1100,0.013693789203993287,1
194,1363,0.006711409395973154,0.23161615589971676,441,0.028422327835243684,1
769,786,0.0,0.0,42,0.28095238095238095,0
874,1105,0.14814814814814814,1.6786820383792247,168,0.06521739130434782,1
391,569,0.0,0.0,33,0.09696969696969696,0
127,325,0.0,0.0,1,0.0,0
838,993,0.0,0.0,98,0.0,1
285,667,0.022222222222222223,0.9947966893327386,352,0.0404040404040404,1
544,789,0.0,0.0,22,0.0,0
429,582,0.0,0.0,1,0.0,0
79,115,0.047619047619047616,0.5417526242894867,228,0.033191085822664765,1
1299,1423,0.02631578947368421,1.3849618346679093,1728,0.018886416613689342,1
592,596,0.2,1.179445561110859,35,0.057142857142857134,1
207,560,0.0,0.0,48,0.0,0
521,714,0.0821917808219178,2.5282885592561213,1288,0.010184282121041013,1
84,102,0.0,0.0,18,0.0,0
3,1519,0.10256410256410256,1.1510838659624512,456,0.025341130604288498,1
406,425,0.0,0.0,12,0.0,0
272,562,0.0,0.0,27,0.06481481481481481,0
8,873,0.0,0.0,3,0.0,0
658,1160,0.06766917293233082,2.2604747627812163,4465,0.00770718498176277,1
726,1397,0.15584415584415584,4.171575061005587,1770,0.013449149183444514,1
30,1480,0.08974358974358974,1.916161078108772,814,0.05968159940762681,1
37,1255,0.0,0.0,48,0.0,1
1451,1515,0.1743119266055046,5.047351992720542,4087,0.022629030703412892,1
53,825,0.0,0.0,17,0.0,0
58,1477,0.06451612903225806,0.5150782595606826,162,0.025451092117758783,1
55,249,0.0,0.0,62,0.28817204301075267,0
394,838,0.00909090909090909,0.2729584204093974,1274,0.010096187563050597,1
527,729,0.0,0.0,6,0.3333333333333333,0
223,1493,0.11214953271028037,3.1246741069828854,3234,0.01332599792163335,1
1067,1520,0.041666666666666664,1.369020255986981,2014,0.01695538636948766,1
80,1550,0.06896551724137931,0.5267601323833762,108,0.14245014245014243,1
1384,1446,0.046875,1.0519312548301771,882,0.02143635231870526,1
195,502,0.0,0.0,91,0.007936507936507936,1
742,754,0.0,0.0,8,0.0,0
155,608,0.1111111111111111,0.704529225695405,96,0.06493506493506493,1
34,839,0.0,0.0,9,0.0,0
712,1067,0.045454545454545456,0.24842549839846914,76,0.0341130604288499,1
388,1515,0.06153846153846154,0.9520536438786131,488,0.057435597189695556,1
55,1520,0.12295081967213115,4.117684633104407,3286,0.023871933841501703,1
112,1309,0.07692307692307693,0.7835524441353263,320,0.041397849462365584,1
140,391,0.0,0.0,3,0.0,0
37,711,0.0,0.0,57,0.0,0
447,658,0.0196078431372549,0.23782951347935782,235,0.008603145235892692,1
176,678,0.0,0.0,3,0.0,0
622,714,0.09523809523809523,2.2488330043434113,728,0.010323010323010322,1
175,493,0.0,0.0,12,0.0,0
635,715,0.0,0.0,40,0.14210526315789473,0
1270,1572,0.1111111111111111,1.1989589876963769,561,0.0826370320855615,1
361,793,0.0,0.0,6,0.0,0
55,577,0.0,0.0,31,0.0,0
443,454,0.0,0.0,5,0.0,0
1426,1493,0.12871287128712872,3.447523297736762,2849,0.02038880986249407,1
144,279,0.0,0.0,18,0.0,0
304,724,0.0,0.0,14,0.0,0
