source_node,destination_node,jaccard_coef,adamic_adar,preferential_attachment,clustering_coef,class
362,2755,0.0,0.0,1,0.0,0
2699,2886,0.0,0.0,55,0.0,1
1991,2613,0.0,0.0,1,0.0,0
714,2603,0.0,0.0,139,0.0,1
66,2888,0.0,0.0,1,0.0,0
2447,2633,0.0,0.0,1,0.0,0
965,1643,0.0,0.0,1,0.0,0
1525,2049,0.0,0.0,710,0.0,1
240,1737,0.0,0.0,1,0.0,0
62,1244,0.0,0.0,1,0.0,0
603,1054,0.0,0.0,769,0.0,1
981,2105,0.0,0.0,1,0.0,0
288,593,0.0,0.0,481,0.0,1
288,750,0.0,0.0,481,0.0,1
288,605,0.0,0.0,481,0.0,1
288,509,0.0,0.0,481,0.0,1
585,975,0.0,0.0,1,0.0,0
2,1131,0.0,0.0,1,0.0,0
1869,2883,0.0,0.0,1,0.0,0
2687,2818,0.0,0.0,170,0.0,1
1525,1872,0.0,0.0,710,0.0,1
189,1349,0.0,0.0,1,0.0,0
603,1130,0.0,0.0,769,0.0,1
1461,2461,0.0,0.0,2,0.0,0
769,2216,0.0,0.0,1,0.0,0
1525,1709,0.0,0.0,710,0.0,1
251,1489,0.0,0.0,1,0.0,0
603,1079,0.0,0.0,769,0.0,1
274,624,0.0,0.0,2,0.0,0
1347,1725,0.0,0.0,1,0.0,0
1,132,0.0,0.0,287,0.0,1
154,2598,0.0,0.0,1,0.0,0
1497,2361,0.0,0.0,1,0.0,0
603,1012,0.0,0.0,769,0.0,1
603,1045,0.0,0.0,769,0.0,1
2232,2274,0.0,0.0,97,0.0,1
288,453,0.0,0.0,481,0.0,1
419,1478,0.0,0.0,1,0.0,0
531,887,0.0,0.0,1,0.0,0
603,1210,0.0,0.0,769,0.0,1
1143,2771,0.0,0.0,1,0.0,0
714,2409,0.007142857142857143,0.18524821412271236,278,0.005108956313210301,1
965,2000,0.0,0.0,1,0.0,0
603,1403,0.0,0.0,769,0.0,1
288,471,0.0,0.0,481,0.0,1
479,1238,0.0,0.0,1,0.0,0
2536,2589,0.0,0.0,58,0.0,1
448,2347,0.0,0.0,1,0.0,0
710,2511,0.0045045045045045045,0.20265584813122056,442,0.0021390374331550803,1
288,523,0.0,0.0,481,0.0,1
482,2570,0.0,0.0,1,0.0,0
1525,1877,0.0,0.0,710,0.0,1
603,1437,0.0,0.0,769,0.0,1
783,2505,0.0,0.0,1,0.0,0
1405,2650,0.0,0.0,1,0.0,0
288,702,0.0,0.0,481,0.0,1
1075,1750,0.0,0.0,1,0.0,0
1525,1903,0.0,0.0,710,0.0,1
863,2317,0.0,0.0,1,0.0,0
603,971,0.0,0.0,769,0.0,1
288,336,0.0,0.0,481,0.0,1
1413,2667,0.0,0.0,1,0.0,0
1001,1871,0.0,0.0,1,0.0,0
288,722,0.002074688796680498,0.20265584813122056,962,0.0002338877338877339,1
2687,2748,0.005847953216374269,0.24954251462921184,340,0.0015315001740341108,1
448,2720,0.0,0.0,2,0.0,0
1055,2263,0.0,0.0,1,0.0,0
2321,2383,0.0,0.0,1,0.0,0
532,1219,0.0,0.0,1,0.0,0
288,427,0.0,0.0,481,0.0,1
714,2469,0.007142857142857143,0.18524821412271236,278,0.005108956313210301,1
436,1174,0.0,0.0,1,0.0,0
1525,2053,0.0,0.0,710,0.0,1
288,308,0.0,0.0,481,0.0,1
629,771,0.0,0.0,1,0.0,0
183,1565,0.0,0.0,1,0.0,0
1533,2588,0.0,0.0,1,0.0,0
1,101,0.0,0.0,287,0.0,1
1980,2597,0.0,0.0,1,0.0,0
1525,2163,0.0,0.0,710,0.0,1
628,1636,0.0,0.0,1,0.0,0
543,2030,0.0,0.0,1,0.0,0
135,2394,0.0,0.0,2,0.0,0
1270,1686,0.0,0.0,1,0.0,0
1244,2483,0.0,0.0,2,0.0,0
816,2296,0.0,0.0,1,0.0,0
1525,2216,0.0,0.0,710,0.0,1
2299,2685,0.0,0.0,1,0.0,0
603,1236,0.0,0.0,769,0.0,1
1525,1779,0.0,0.0,710,0.0,1
2699,2773,0.017857142857142856,0.19471169132843705,110,0.014814814814814815,1
360,1557,0.0,0.0,1,0.0,0
710,2394,0.0045045045045045045,0.20265584813122056,442,0.0021390374331550803,1
1525,1584,0.0,0.0,710,0.0,1
690,1278,0.0,0.0,1,0.0,0
603,872,0.0,0.0,769,0.0,1
2536,2537,0.0,0.0,58,0.0,1
1,245,0.0,0.0,287,0.0,1
69,767,0.0,0.0,2,0.0,0
1002,1832,0.0,0.0,1,0.0,0
551,2777,0.0,0.0,2,0.0,0
1479,2435,0.0,0.0,1,0.0,0
1447,1757,0.0,0.0,1,0.0,0
1,274,0.0,0.0,287,0.0,1
2687,2830,0.0,0.0,170,0.0,1
1525,1633,0.0,0.0,710,0.0,1
603,834,0.0,0.0,769,0.0,1
272,1003,0.0,0.0,1,0.0,0
1,106,0.0,0.0,287,0.0,1
498,890,0.0,0.0,1,0.0,0
1525,2184,0.0,0.0,710,0.0,1
1213,2775,0.0,0.0,2,0.0,0
635,2165,0.0,0.0,1,0.0,0
1,143,0.0,0.0,287,0.0,1
197,446,0.0,0.0,1,0.0,0
2687,2803,0.0,0.0,170,0.0,1
2687,2853,0.0,0.0,170,0.0,1
603,1465,0.0,0.0,769,0.0,1
288,398,0.0,0.0,481,0.0,1
2125,2766,0.0,0.0,1,0.0,0
2447,2877,0.0,0.0,1,0.0,0
603,936,0.0,0.0,769,0.0,1
603,1166,0.0,0.0,769,0.0,1
292,1860,0.0,0.0,1,0.0,0
2687,2701,0.0,0.0,170,0.0,1
603,1191,0.0,0.0,769,0.0,1
29,680,0.0,0.0,1,0.0,0
288,439,0.0,0.0,481,0.0,1
2232,2301,0.0,0.0,97,0.0,1
1525,2077,0.0,0.0,710,0.0,1
637,1330,0.0,0.0,1,0.0,0
288,757,0.0,0.0,481,0.0,1
288,597,0.0,0.0,481,0.0,1
603,992,0.0,0.0,769,0.0,1
262,1104,0.0,0.0,1,0.0,0
184,2734,0.0,0.0,1,0.0,0
288,645,0.0,0.0,481,0.0,1
1239,2027,0.0,0.0,1,0.0,0
2699,2806,0.017857142857142856,0.19471169132843705,110,0.014814814814814815,1
1,263,0.0,0.0,287,0.0,1
311,784,0.0,0.0,1,0.0,0
288,433,0.0,0.0,481,0.0,1
27,290,0.0,0.0,1,0.0,0
1,265,0.0,0.0,287,0.0,1
603,1256,0.0,0.0,769,0.0,1
288,699,0.0,0.0,481,0.0,1
528,1102,0.0,0.0,1,0.0,0
2687,2839,0.0,0.0,170,0.0,1
603,1523,0.0,0.0,769,0.0,1
288,474,0.0,0.0,481,0.0,1
96,1427,0.0,0.0,1,0.0,0
1646,2595,0.0,0.0,1,0.0,0
1369,1948,0.0,0.0,1,0.0,0
1525,2168,0.0,0.0,710,0.0,1
7,610,0.0,0.0,1,0.0,0
598,1342,0.0,0.0,1,0.0,0
1451,2684,0.0,0.0,1,0.0,0
603,827,0.0,0.0,769,0.0,1
288,604,0.0,0.0,481,0.0,1
1,181,0.0,0.0,287,0.0,1
1957,2306,0.0,0.0,1,0.0,0
603,1233,0.0,0.0,769,0.0,1
603,803,0.0,0.0,769,0.0,1
1525,1655,0.0,0.0,710,0.0,1
2687,2832,0.0,0.0,170,0.0,1
288,744,0.0,0.0,481,0.0,1
1525,1982,0.0,0.0,710,0.0,1
2084,2649,0.0,0.0,1,0.0,0
7,1398,0.0,0.0,1,0.0,0
579,2197,0.0,0.0,1,0.0,0
226,1804,0.0,0.0,1,0.0,0
1,243,0.0,0.0,287,0.0,1
796,1646,0.0,0.0,1,0.0,0
2687,2806,0.005847953216374269,0.24954251462921184,340,0.0015315001740341108,1
714,2612,0.0,0.0,139,0.0,1
1,19,0.0,0.0,287,0.0,1
603,1029,0.0,0.0,769,0.0,1
2699,2858,0.0,0.0,55,0.0,1
511,2733,0.0,0.0,1,0.0,0
205,2470,0.0,0.0,1,0.0,0
1347,1632,0.0,0.0,1,0.0,0
1,56,0.0,0.0,287,0.0,1
2065,2394,0.0,0.0,2,0.0,0
714,2356,0.007142857142857143,0.18524821412271236,278,0.005108956313210301,1
1826,2875,0.0,0.0,1,0.0,0
603,940,0.0,0.0,769,0.0,1
603,1332,0.0,0.0,769,0.0,1
1688,2257,0.0,0.0,1,0.0,0
852,2479,0.0,0.0,1,0.0,0
1525,2071,0.0,0.0,710,0.0,1
603,1141,0.0,0.0,769,0.0,1
469,2399,0.0,0.0,4,1.0,0
1525,1547,0.0,0.0,710,0.0,1
168,961,0.0,0.0,1,0.0,0
1133,2391,0.0,0.0,1,0.0,0
922,2376,0.0,0.0,1,0.0,0
1525,2113,0.0,0.0,710,0.0,1
288,423,0.0,0.0,481,0.0,1
2687,2727,0.0,0.0,170,0.0,1
1873,2402,0.0,0.0,2,0.0,0
1418,2254,0.0,0.0,1,0.0,0
776,2780,0.0,0.0,1,0.0,0
1208,1986,0.0,0.0,1,0.0,0
2687,2690,0.0,0.0,170,0.0,1
1793,2319,0.0,0.0,1,0.0,0
2232,2296,0.0,0.0,97,0.0,1
603,1025,0.0,0.0,769,0.0,1
333,989,0.0,0.0,1,0.0,0
710,2422,0.0,0.0,221,0.0,1
603,1446,0.0,0.0,769,0.0,1
710,2409,0.0045045045045045045,0.20265584813122056,442,0.0021390374331550803,1
416,2060,0.0,0.0,1,0.0,0
2687,2764,0.0,0.0,170,0.0,1
615,1110,0.0,0.0,1,0.0,0
908,2269,0.0,0.0,1,0.0,0
332,917,0.0,0.0,1,0.0,0
741,1226,0.0,0.0,1,0.0,0
2699,2884,0.0,0.0,55,0.0,1
710,2397,0.0,0.0,221,0.0,1
2687,2744,0.0,0.0,170,0.0,1
299,946,0.0,0.0,1,0.0,0
1094,2644,0.0,0.0,1,0.0,0
335,2232,0.0,0.0,194,0.0,1
603,851,0.0,0.0,769,0.0,1
603,1393,0.0,0.0,769,0.0,1
603,1510,0.0,0.0,769,0.0,1
1525,2036,0.0,0.0,710,0.0,1
710,2505,0.0,0.0,221,0.0,1
288,652,0.0,0.0,481,0.0,1
288,438,0.0,0.0,481,0.0,1
138,2083,0.0,0.0,1,0.0,0
603,869,0.0,0.0,769,0.0,1
1525,1625,0.0,0.0,710,0.0,1
1456,2479,0.0,0.0,1,0.0,0
714,2475,0.007142857142857143,0.18524821412271236,278,0.005108956313210301,1
2291,2561,0.0,0.0,1,0.0,0
603,1370,0.0,0.0,769,0.0,1
1525,1759,0.0,0.0,710,0.0,1
1,69,0.0,0.0,574,0.0,1
2443,2733,0.0,0.0,1,0.0,0
422,1766,0.0,0.0,1,0.0,0
1525,1815,0.0,0.0,710,0.0,1
28,1355,0.0,0.0,1,0.0,0
581,1482,0.0,0.0,1,0.0,0
1525,1639,0.0,0.0,710,0.0,1
1456,1658,0.0,0.0,1,0.0,0
603,862,0.0,0.0,769,0.0,1
288,651,0.0,0.0,481,0.0,1
288,753,0.0,0.0,481,0.0,1
603,1038,0.0,0.0,769,0.0,1
151,339,0.0,0.0,1,0.0,0
1460,2108,0.0,0.0,1,0.0,0
196,1678,0.0,0.0,1,0.0,0
756,1367,0.0,0.0,1,0.0,0
288,451,0.0,0.0,481,0.0,1
1,129,0.0,0.0,287,0.0,1
288,455,0.0,0.0,481,0.0,1
1525,1707,0.0,0.0,710,0.0,1
1525,1790,0.0,0.0,710,0.0,1
1525,1788,0.0,0.0,710,0.0,1
1227,2366,0.0,0.0,2,0.0,0
603,1319,0.0,0.0,769,0.0,1
2355,2720,0.0,0.0,2,0.0,0
457,2089,0.0,0.0,1,0.0,0
391,2629,0.0,0.0,1,0.0,0
1525,1806,0.0,0.0,710,0.0,1
509,2409,0.0,0.0,2,0.0,0
202,1280,0.0,0.0,1,0.0,0
489,1782,0.0,0.0,1,0.0,0
1281,1703,0.0,0.0,1,0.0,0
1525,1822,0.0,0.0,710,0.0,1
532,2627,0.0,0.0,1,0.0,0
1523,2700,0.0,0.0,1,0.0,0
119,1139,0.0,0.0,1,0.0,0
714,2622,0.0,0.0,139,0.0,1
603,1283,0.0,0.0,769,0.0,1
603,1082,0.0,0.0,769,0.0,1
821,2483,0.0,0.0,2,0.0,0
1525,2005,0.0,0.0,710,0.0,1
1525,1544,0.0,0.0,710,0.0,1
728,1877,0.0,0.0,1,0.0,0
603,1367,0.0,0.0,769,0.0,1
710,2352,0.0045045045045045045,0.20265584813122056,442,0.0021390374331550803,1
2536,2576,0.0,0.0,58,0.0,1
1525,2008,0.0,0.0,710,0.0,1
2687,2788,0.0,0.0,170,0.0,1
1,203,0.0,0.0,287,0.0,1
133,2319,0.0,0.0,1,0.0,0
2687,2802,0.0,0.0,170,0.0,1
676,2011,0.0,0.0,1,0.0,0
99,841,0.0,0.0,1,0.0,0
708,1361,0.0,0.0,1,0.0,0
1499,2513,0.0,0.0,1,0.0,0
708,2687,0.0,0.0,170,0.0,0
997,2546,0.0,0.0,1,0.0,0
932,1805,0.0,0.0,1,0.0,0
407,1749,0.0,0.0,1,0.0,0
1658,2263,0.0,0.0,1,0.0,0
846,2625,0.0,0.0,1,0.0,0
1525,1938,0.0,0.0,710,0.0,1
372,1308,0.0,0.0,1,0.0,0
2687,2805,0.005847953216374269,0.24954251462921184,340,0.0015315001740341108,1
1155,2589,0.0,0.0,1,0.0,0
391,2788,0.0,0.0,1,0.0,0
534,1961,0.0,0.0,1,0.0,0
1525,1574,0.0,0.0,710,0.0,1
603,1458,0.0,0.0,769,0.0,1
1,176,0.0,0.0,287,0.0,1
1525,2028,0.0,0.0,710,0.0,1
1,87,0.0,0.0,287,0.0,1
1635,2417,0.0,0.0,1,0.0,0
1525,1918,0.0,0.0,710,0.0,1
603,1028,0.0,0.0,769,0.0,1
277,1246,0.0,0.0,1,0.0,0
1468,2400,0.0,0.0,1,0.0,0
2232,2292,0.0,0.0,97,0.0,1
62,2230,0.0,0.0,1,0.0,0
2699,2841,0.017857142857142856,0.19471169132843705,110,0.014814814814814815,1
133,2247,0.0,0.0,1,0.0,0
1,147,0.0,0.0,287,0.0,1
130,598,0.0,0.0,1,0.0,0
714,721,0.007142857142857143,0.16192057831950055,278,0.005108956313210301,1
710,2332,0.0,0.0,221,0.0,1
603,1118,0.0,0.0,769,0.0,1
2253,2562,0.0,0.0,1,0.0,0
288,311,0.0,0.0,481,0.0,1
812,1775,0.0,0.0,1,0.0,0
34,963,0.0,0.0,1,0.0,0
288,555,0.0,0.0,481,0.0,1
1443,2046,0.0,0.0,1,0.0,0
1525,1781,0.0,0.0,710,0.0,1
288,307,0.0,0.0,481,0.0,1
77,2155,0.0,0.0,1,0.0,0
288,391,0.0,0.0,481,0.0,1
710,2488,0.0,0.0,221,0.0,1
43,2099,0.0,0.0,1,0.0,0
1302,2285,0.0,0.0,1,0.0,0
2687,2712,0.0,0.0,170,0.0,1
1525,1697,0.0,0.0,710,0.0,1
453,959,0.0,0.0,1,0.0,0
435,2071,0.0,0.0,1,0.0,0
771,2127,0.0,0.0,1,0.0,0
553,1699,0.0,0.0,1,0.0,0
603,1271,0.0,0.0,769,0.0,1
1200,2253,0.0,0.0,1,0.0,0
1525,1687,0.0,0.0,710,0.0,1
2687,2780,0.0,0.0,170,0.0,1
1525,1681,0.0,0.0,710,0.0,1
1719,2403,0.0,0.0,1,0.0,0
710,2514,0.0,0.0,221,0.0,1
1525,2134,0.0,0.0,710,0.0,1
81,380,0.0,0.0,1,0.0,0
1,83,0.0,0.0,287,0.0,1
500,2234,0.0,0.0,1,0.0,0
1525,2189,0.0,0.0,710,0.0,1
1525,2050,0.0,0.0,710,0.0,1
238,1541,0.0,0.0,1,0.0,0
819,2297,0.0,0.0,1,0.0,0
1525,2172,0.0,0.0,710,0.0,1
494,2695,0.0,0.0,1,0.0,0
519,1630,0.0,0.0,1,0.0,0
603,849,0.0,0.0,769,0.0,1
2232,2237,0.0,0.0,97,0.0,1
2232,2287,0.0,0.0,97,0.0,1
1,92,0.0,0.0,287,0.0,1
288,315,0.0,0.0,481,0.0,1
542,1807,0.0,0.0,1,0.0,0
487,1404,0.0,0.0,1,0.0,0
288,478,0.0,0.0,481,0.0,1
714,2668,0.0,0.0,139,0.0,1
200,347,0.0,0.0,1,0.0,0
1525,1664,0.0,0.0,710,0.0,1
2536,2546,0.0,0.0,58,0.0,1
1111,2677,0.0,0.0,1,0.0,0
1404,1670,0.0,0.0,1,0.0,0
1,81,0.0,0.0,287,0.0,1
1,140,0.0,0.0,287,0.0,1
1,104,0.0,0.0,287,0.0,1
2536,2556,0.0,0.0,58,0.0,1
603,989,0.0,0.0,769,0.0,1
1934,2300,0.0,0.0,1,0.0,0
288,535,0.0,0.0,481,0.0,1
288,481,0.0,0.0,481,0.0,1
186,605,0.0,0.0,1,0.0,0
2182,2447,0.0,0.0,1,0.0,0
288,594,0.002074688796680498,0.15048702938590383,962,0.0002338877338877339,1
22,2078,0.0,0.0,1,0.0,0
693,2180,0.0,0.0,1,0.0,0
203,780,0.0,0.0,1,0.0,0
1484,2452,0.0,0.0,2,0.0,0
1525,2128,0.0,0.0,710,0.0,1
288,659,0.0,0.0,481,0.0,1
47,325,0.0,0.0,1,0.0,0
2687,2856,0.0,0.0,170,0.0,1
227,2274,0.0,0.0,1,0.0,0
184,1562,0.0,0.0,1,0.0,0
1525,1710,0.0,0.0,710,0.0,1
343,929,0.0,0.0,1,0.0,0
1,52,0.0,0.0,287,0.0,1
732,1720,0.0,0.0,1,0.0,0
1525,2191,0.0,0.0,710,0.0,1
357,2410,0.0,0.0,1,0.0,0
288,373,0.0,0.0,481,0.0,1
1275,1952,0.0,0.0,1,0.0,0
1,262,0.0,0.0,287,0.0,1
1525,1651,0.0,0.0,710,0.0,1
1,189,0.0,0.0,287,0.0,1
710,2477,0.0,0.0,221,0.0,1
603,850,0.0,0.0,769,0.0,1
213,2075,0.0,0.0,1,0.0,0
1,50,0.0,0.0,287,0.0,1
467,2565,0.0,0.0,1,0.0,0
459,831,0.0,0.0,1,0.0,0
317,931,0.0,0.0,1,0.0,0
1979,2620,0.0,0.0,1,0.0,0
185,469,0.0,0.0,2,0.0,0
710,2490,0.0,0.0,221,0.0,1
603,786,0.0,0.0,769,0.0,1
648,2759,0.0,0.0,1,0.0,0
710,2466,0.0,0.0,221,0.0,1
603,1179,0.0,0.0,769,0.0,1
1777,2427,0.0,0.0,1,0.0,0
636,1820,0.0,0.0,1,0.0,0
966,2106,0.0,0.0,1,0.0,0
779,2762,0.0,0.0,1,0.0,0
937,2884,0.0,0.0,1,0.0,0
288,452,0.0,0.0,481,0.0,1
594,1948,0.0,0.0,2,0.0,0
1547,2596,0.0,0.0,1,0.0,0
1,25,0.0,0.0,287,0.0,1
1183,2483,0.0,0.0,2,0.0,0
729,2874,0.0,0.0,1,0.0,0
714,2674,0.0,0.0,139,0.0,1
576,1793,0.0,0.0,1,0.0,0
1525,1732,0.0,0.0,710,0.0,1
926,2110,0.0,0.0,1,0.0,0
603,1368,0.0,0.0,769,0.0,1
710,2399,0.0045045045045045045,0.20265584813122056,442,0.0021390374331550803,1
288,649,0.0,0.0,481,0.0,1
2453,2627,0.0,0.0,1,0.0,0
714,2509,0.007142857142857143,0.18524821412271236,278,0.005108956313210301,1
603,1449,0.0,0.0,769,0.0,1
2305,2604,0.0,0.0,1,0.0,0
1,173,0.0,0.0,287,0.0,1
1968,2400,0.0,0.0,1,0.0,0
549,2423,0.0,0.0,1,0.0,0
1,117,0.0,0.0,287,0.0,1
605,2176,0.0,0.0,1,0.0,0
303,2254,0.0,0.0,1,0.0,0
288,706,0.0,0.0,481,0.0,1
2250,2541,0.0,0.0,1,0.0,0
603,1124,0.0,0.0,769,0.0,1
33,428,0.0,0.0,1,0.0,0
815,2264,0.0,0.0,1,0.0,0
1185,2563,0.0,0.0,1,0.0,0
2687,2761,0.0,0.0,170,0.0,1
31,543,0.0,0.0,1,0.0,0
753,2389,0.0,0.0,1,0.0,0
1444,1710,0.0,0.0,1,0.0,0
2232,2317,0.0,0.0,97,0.0,1
710,720,0.009009009009009009,0.3645764264507211,663,0.0021390374331550803,1
1525,1951,0.0,0.0,710,0.0,1
2232,2266,0.0,0.0,97,0.0,1
714,2434,0.007142857142857143,0.18524821412271236,278,0.005108956313210301,1
1915,2604,0.0,0.0,1,0.0,0
2687,2841,0.005847953216374269,0.24954251462921184,340,0.0015315001740341108,1
1525,1722,0.0,0.0,710,0.0,1
1076,2357,0.0,0.0,1,0.0,0
2699,2861,0.0,0.0,55,0.0,1
471,1835,0.0,0.0,1,0.0,0
317,1621,0.0,0.0,1,0.0,0
643,1861,0.0,0.0,1,0.0,0
1459,1656,0.0,0.0,1,0.0,0
2699,2714,0.017857142857142856,0.19471169132843705,110,0.014814814814814815,1
1161,2187,0.0,0.0,1,0.0,0
603,1059,0.0,0.0,769,0.0,1
1,193,0.0,0.0,287,0.0,1
603,870,0.0,0.0,769,0.0,1
714,2630,0.0,0.0,139,0.0,1
1525,2138,0.0,0.0,710,0.0,1
603,1077,0.0,0.0,769,0.0,1
10,1361,0.0,0.0,1,0.0,0
603,1354,0.0,0.0,769,0.0,1
1525,2223,0.0,0.0,710,0.0,1
122,2711,0.0,0.0,1,0.0,0
714,2654,0.0,0.0,139,0.0,1
2232,2318,0.0,0.0,97,0.0,1
288,563,0.0,0.0,481,0.0,1
1823,2573,0.0,0.0,1,0.0,0
603,1477,0.0,0.0,769,0.0,1
288,718,0.002074688796680498,0.18524821412271236,962,0.0002338877338877339,1
353,2772,0.0,0.0,1,0.0,0
172,2288,0.0,0.0,1,0.0,0
841,1790,0.0,0.0,1,0.0,0
1,88,0.0,0.0,287,0.0,1
855,2576,0.0,0.0,1,0.0,0
1,136,0.0,0.0,287,0.0,1
1,130,0.0,0.0,287,0.0,1
96,1317,0.0,0.0,1,0.0,0
540,2116,0.0,0.0,1,0.0,0
1525,2085,0.0,0.0,710,0.0,1
2687,2730,0.005847953216374269,0.24954251462921184,340,0.0015315001740341108,1
1,185,0.0,0.0,287,0.0,1
288,367,0.0,0.0,481,0.0,1
1012,2708,0.0,0.0,1,0.0,0
603,1194,0.0,0.0,769,0.0,1
603,1108,0.0,0.0,769,0.0,1
288,558,0.0,0.0,481,0.0,1
426,2367,0.0,0.0,1,0.0,0
603,1423,0.0,0.0,769,0.0,1
603,1013,0.0,0.0,769,0.0,1
1191,2240,0.0,0.0,1,0.0,0
710,2344,0.0,0.0,221,0.0,1
484,2845,0.0,0.0,1,0.0,0
288,412,0.0,0.0,481,0.0,1
2699,2746,0.017857142857142856,0.19471169132843705,110,0.014814814814814815,1
825,1994,0.0,0.0,1,0.0,0
2084,2636,0.0,0.0,1,0.0,0
1525,1853,0.0,0.0,710,0.0,1
2702,2883,0.0,0.0,1,0.0,0
2008,2290,0.0,0.0,1,0.0,0
2536,2582,0.0,0.0,58,0.0,1
1,128,0.0,0.0,287,0.0,1
2699,2866,0.0,0.0,55,0.0,1
1195,1858,0.0,0.0,1,0.0,0
1623,2835,0.0,0.0,1,0.0,0
957,2668,0.0,0.0,1,0.0,0
603,924,0.0,0.0,769,0.0,1
2413,2581,0.0,0.0,1,0.0,0
603,1137,0.0,0.0,769,0.0,1
603,1022,0.0,0.0,769,0.0,1
603,965,0.0,0.0,769,0.0,1
603,1224,0.0,0.0,769,0.0,1
1525,2070,0.0,0.0,710,0.0,1
603,1346,0.0,0.0,769,0.0,1
2687,2757,0.0,0.0,170,0.0,1
288,740,0.0,0.0,481,0.0,1
474,2528,0.0,0.0,1,0.0,0
1612,2849,0.0,0.0,1,0.0,0
1509,1764,0.0,0.0,1,0.0,0
2687,2700,0.0,0.0,170,0.0,1
2263,2421,0.0,0.0,1,0.0,0
2232,2314,0.0,0.0,97,0.0,1
603,1287,0.0,0.0,769,0.0,1
2536,2540,0.0,0.0,58,0.0,1
980,1617,0.0,0.0,1,0.0,0
2521,2753,0.0,0.0,2,0.0,0
1111,1696,0.0,0.0,1,0.0,0
603,1037,0.0,0.0,769,0.0,1
621,2248,0.0,0.0,1,0.0,0
496,856,0.0,0.0,1,0.0,0
288,310,0.0,0.0,481,0.0,1
1,144,0.0,0.0,287,0.0,1
603,1206,0.0,0.0,769,0.0,1
693,2219,0.0,0.0,1,0.0,0
113,1317,0.0,0.0,1,0.0,0
757,1823,0.0,0.0,1,0.0,0
365,823,0.0,0.0,1,0.0,0
